0 ('/anaconda.py', 'plugin_loaded', 'package_folder')
8381 ('/anaconda_lib/jedi/inference/references.py', 'recurse_find_python_folders_and_files', 'except_paths')
8382 ('/anaconda_lib/jedi/inference/references.py', 'recurse_find_python_folders_and_files', 'path')
8383 ('/anaconda_lib/jedi/inference/references.py', 'recurse_find_python_folders_and_files', 'ignored_paths')
8384 ('/anaconda_lib/jedi/inference/references.py', 'recurse_find_python_folders_and_files', 'ignored_names')
8385 ('/anaconda_lib/jedi/inference/references.py', 'recurse_find_python_folders_and_files', 'file_io')
8386 ('/anaconda_lib/jedi/inference/references.py', 'recurse_find_python_folders_and_files', 'root_folder_io')
8387 ('/anaconda_lib/jedi/inference/references.py', 'recurse_find_python_folders_and_files', 'folder_ios')
8388 ('/anaconda_lib/jedi/inference/references.py', 'recurse_find_python_folders_and_files', 'file_ios')
8389 ('/anaconda_lib/jedi/inference/references.py', 'recurse_find_python_files', 'folder_io')
8390 ('/anaconda_lib/jedi/inference/references.py', 'recurse_find_python_files', 'except_paths')
8391 ('/anaconda_lib/jedi/inference/references.py', 'recurse_find_python_files', 'file_io')
8392 ('/anaconda_lib/jedi/inference/references.py', '_find_python_files_in_sys_path', 'inference_state')
8393 ('/anaconda_lib/jedi/inference/references.py', '_find_python_files_in_sys_path', 'module_contexts')
8394 ('/anaconda_lib/jedi/inference/references.py', '_find_python_files_in_sys_path', 'sys_path')
8395 ('/anaconda_lib/jedi/inference/references.py', '_find_python_files_in_sys_path', 'except_paths')
8396 ('/anaconda_lib/jedi/inference/references.py', '_find_python_files_in_sys_path', 'yielded_paths')
8397 ('/anaconda_lib/jedi/inference/references.py', '_find_python_files_in_sys_path', 'm')
8398 ('/anaconda_lib/jedi/inference/references.py', '_find_python_files_in_sys_path', 'file_io')
8399 ('/anaconda_lib/jedi/inference/references.py', '_find_python_files_in_sys_path', 'folder_io')
8400 ('/anaconda_lib/jedi/inference/references.py', '_find_python_files_in_sys_path', 'path')
8401 ('/anaconda_lib/jedi/inference/references.py', '_find_python_files_in_sys_path', 'p')
8402 ('/anaconda_lib/jedi/inference/references.py', '_find_python_files_in_sys_path', 'module_context')
8403 ('/anaconda_lib/jedi/inference/references.py', 'get_module_contexts_containing_name', 'inference_state')
8404 ('/anaconda_lib/jedi/inference/references.py', 'get_module_contexts_containing_name', 'module_contexts')
8405 ('/anaconda_lib/jedi/inference/references.py', 'get_module_contexts_containing_name', 'name')
8406 ('/anaconda_lib/jedi/inference/references.py', 'get_module_contexts_containing_name', 'limit_reduction')
8407 ('/anaconda_lib/jedi/inference/references.py', 'get_module_contexts_containing_name', 'module_context')
8408 ('/anaconda_lib/jedi/inference/references.py', 'get_module_contexts_containing_name', 'file_io_iterator')
8409 ('/anaconda_lib/jedi/inference/references.py', 'get_module_contexts_containing_name', 'x')
8410 ('/anaconda_lib/jedi/inference/references.py', 'search_in_file_ios', 'inference_state')
8411 ('/anaconda_lib/jedi/inference/references.py', 'search_in_file_ios', 'file_io_iterator')
8412 ('/anaconda_lib/jedi/inference/references.py', 'search_in_file_ios', 'name')
8413 ('/anaconda_lib/jedi/inference/references.py', 'search_in_file_ios', 'limit_reduction')
8414 ('/anaconda_lib/jedi/inference/references.py', 'search_in_file_ios', 'parse_limit')
8415 ('/anaconda_lib/jedi/inference/references.py', 'search_in_file_ios', 'open_limit')
8416 ('/anaconda_lib/jedi/inference/references.py', 'search_in_file_ios', 'file_io_count')
8417 ('/anaconda_lib/jedi/inference/references.py', 'search_in_file_ios', 'parsed_file_count')
8418 ('/anaconda_lib/jedi/inference/references.py', 'search_in_file_ios', 'regex')
8419 ('/anaconda_lib/jedi/inference/references.py', 'search_in_file_ios', 'm')
8420 ('/anaconda_lib/jedi/inference/references.py', 'search_in_file_ios', 'file_io')
8421 ('/anaconda_lib/jedi/inference/references.py', 'module_initializer', '_IGNORE_FOLDERS')
8422 ('/anaconda_lib/jedi/inference/references.py', 'module_initializer', '_OPENED_FILE_LIMIT')
8423 ('/anaconda_lib/jedi/inference/references.py', 'module_initializer', '_PARSED_FILE_LIMIT')
8424 ('/anaconda_lib/jedi/inference/arguments.py', 'try_iter_content', 'types')
8425 ('/anaconda_lib/jedi/inference/arguments.py', 'try_iter_content', 'depth')
8426 ('/anaconda_lib/jedi/inference/arguments.py', 'try_iter_content', 'f')
8427 ('/anaconda_lib/jedi/inference/arguments.py', 'try_iter_content', 'lazy_value')
8428 ('/anaconda_lib/jedi/inference/arguments.py', 'try_iter_content', 'typ')
8429 ('/anaconda_lib/jedi/inference/arguments.py', 'wrapper', 'value')
8430 ('/anaconda_lib/jedi/inference/arguments.py', 'wrapper', 'arguments')
8431 ('/anaconda_lib/jedi/inference/arguments.py', 'wrapper', 'args')
8432 ('/anaconda_lib/jedi/inference/arguments.py', 'decorator', 'func')
8433 ('/anaconda_lib/jedi/inference/arguments.py', 'repack_with_argument_clinic', 'clinic_string')
8434 ('/anaconda_lib/jedi/inference/arguments.py', 'iterate_argument_clinic', 'inference_state')
8435 ('/anaconda_lib/jedi/inference/arguments.py', 'iterate_argument_clinic', 'arguments')
8436 ('/anaconda_lib/jedi/inference/arguments.py', 'iterate_argument_clinic', 'clinic_string')
8437 ('/anaconda_lib/jedi/inference/arguments.py', 'iterate_argument_clinic', 'clinic_args')
8438 ('/anaconda_lib/jedi/inference/arguments.py', 'iterate_argument_clinic', 'iterator')
8439 ('/anaconda_lib/jedi/inference/arguments.py', 'iterate_argument_clinic', 'lazy_values')
8440 ('/anaconda_lib/jedi/inference/arguments.py', 'iterate_argument_clinic', 'key')
8441 ('/anaconda_lib/jedi/inference/arguments.py', 'iterate_argument_clinic', 'argument')
8442 ('/anaconda_lib/jedi/inference/arguments.py', 'iterate_argument_clinic', 'value_set')
8443 ('/anaconda_lib/jedi/inference/arguments.py', 'iterate_argument_clinic', 'i')
8444 ('/anaconda_lib/jedi/inference/arguments.py', 'iterate_argument_clinic', 'name')
8445 ('/anaconda_lib/jedi/inference/arguments.py', 'iterate_argument_clinic', 'optional')
8446 ('/anaconda_lib/jedi/inference/arguments.py', 'iterate_argument_clinic', 'allow_kwargs')
8447 ('/anaconda_lib/jedi/inference/arguments.py', 'iterate_argument_clinic', 'stars')
8448 ('/anaconda_lib/jedi/inference/arguments.py', '_parse_argument_clinic', 'string')
8449 ('/anaconda_lib/jedi/inference/arguments.py', '_parse_argument_clinic', 'allow_kwargs')
8450 ('/anaconda_lib/jedi/inference/arguments.py', '_parse_argument_clinic', 'optional')
8451 ('/anaconda_lib/jedi/inference/arguments.py', '_parse_argument_clinic', 'match')
8452 ('/anaconda_lib/jedi/inference/arguments.py', '_parse_argument_clinic', 'word')
8453 ('/anaconda_lib/jedi/inference/arguments.py', '_parse_argument_clinic', 'stars')
8454 ('/anaconda_lib/jedi/inference/arguments.py', 'get_calling_nodes', 'self')
8455 ('/anaconda_lib/jedi/inference/arguments.py', 'AbstractArguments_class_initializer', 'context')
8456 ('/anaconda_lib/jedi/inference/arguments.py', 'AbstractArguments_class_initializer', 'argument_node')
8457 ('/anaconda_lib/jedi/inference/arguments.py', 'AbstractArguments_class_initializer', 'trailer')
8458 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack_arglist', 'arglist')
8459 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack_arglist', 'iterator')
8460 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack_arglist', 'c')
8461 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack_arglist', 'child')
8462 ('/anaconda_lib/jedi/inference/arguments.py', '__init__', 'self')
8463 ('/anaconda_lib/jedi/inference/arguments.py', '__init__', 'inference_state')
8464 ('/anaconda_lib/jedi/inference/arguments.py', '__init__', 'context')
8465 ('/anaconda_lib/jedi/inference/arguments.py', '__init__', 'argument_node')
8466 ('/anaconda_lib/jedi/inference/arguments.py', '__init__', 'trailer')
8467 ('/anaconda_lib/jedi/inference/arguments.py', 'create_cached', 'cls')
8468 ('/anaconda_lib/jedi/inference/arguments.py', 'create_cached', 'args')
8469 ('/anaconda_lib/jedi/inference/arguments.py', 'create_cached', 'kwargs')
8470 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack', 'self')
8471 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack', 'funcdef')
8472 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack', 'named_args')
8473 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack', 'arrays')
8474 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack', 'iterators')
8475 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack', 'a')
8476 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack', 'v')
8477 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack', 'values')
8478 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack', 'key')
8479 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack', 'dct')
8480 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack', 'c')
8481 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack', 'sync_comp_for')
8482 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack', 'comp')
8483 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack', 'star_count')
8484 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack', 'el')
8485 ('/anaconda_lib/jedi/inference/arguments.py', 'unpack', 'named_arg')
8486 ('/anaconda_lib/jedi/inference/arguments.py', '_as_tree_tuple_objects', 'self')
8487 ('/anaconda_lib/jedi/inference/arguments.py', '_as_tree_tuple_objects', 'default')
8488 ('/anaconda_lib/jedi/inference/arguments.py', '_as_tree_tuple_objects', 'argument')
8489 ('/anaconda_lib/jedi/inference/arguments.py', '_as_tree_tuple_objects', 'star_count')
8490 ('/anaconda_lib/jedi/inference/arguments.py', 'iter_calling_names_with_star', 'self')
8491 ('/anaconda_lib/jedi/inference/arguments.py', 'iter_calling_names_with_star', 'name')
8492 ('/anaconda_lib/jedi/inference/arguments.py', 'iter_calling_names_with_star', 'default')
8493 ('/anaconda_lib/jedi/inference/arguments.py', 'iter_calling_names_with_star', 'star_count')
8494 ('/anaconda_lib/jedi/inference/arguments.py', '__repr__', 'self')
8495 ('/anaconda_lib/jedi/inference/arguments.py', 'get_calling_nodes', 'old_arguments_list')
8496 ('/anaconda_lib/jedi/inference/arguments.py', 'get_calling_nodes', 'arguments')
8497 ('/anaconda_lib/jedi/inference/arguments.py', 'get_calling_nodes', 'names')
8498 ('/anaconda_lib/jedi/inference/arguments.py', 'get_calling_nodes', 'executed_param_name')
8499 ('/anaconda_lib/jedi/inference/arguments.py', 'get_calling_nodes', 'calling_name')
8500 ('/anaconda_lib/jedi/inference/arguments.py', '__init__', 'values_list')
8501 ('/anaconda_lib/jedi/inference/arguments.py', '__init__', 'arguments')
8502 ('/anaconda_lib/jedi/inference/arguments.py', 'context', 'self')
8503 ('/anaconda_lib/jedi/inference/arguments.py', 'argument_node', 'self')
8504 ('/anaconda_lib/jedi/inference/arguments.py', 'trailer', 'self')
8505 ('/anaconda_lib/jedi/inference/arguments.py', '_iterate_star_args', 'context')
8506 ('/anaconda_lib/jedi/inference/arguments.py', '_iterate_star_args', 'array')
8507 ('/anaconda_lib/jedi/inference/arguments.py', '_iterate_star_args', 'input_node')
8508 ('/anaconda_lib/jedi/inference/arguments.py', '_iterate_star_args', 'funcdef')
8509 ('/anaconda_lib/jedi/inference/arguments.py', '_iterate_star_args', 'm')
8510 ('/anaconda_lib/jedi/inference/arguments.py', '_iterate_star_args', 'iter_')
8511 ('/anaconda_lib/jedi/inference/arguments.py', '_iterate_star_args', 'lazy_value')
8512 ('/anaconda_lib/jedi/inference/arguments.py', '_star_star_dict', 'context')
8513 ('/anaconda_lib/jedi/inference/arguments.py', '_star_star_dict', 'array')
8514 ('/anaconda_lib/jedi/inference/arguments.py', '_star_star_dict', 'input_node')
8515 ('/anaconda_lib/jedi/inference/arguments.py', '_star_star_dict', 'funcdef')
8516 ('/anaconda_lib/jedi/inference/arguments.py', '_star_star_dict', 'm')
8517 ('/anaconda_lib/jedi/inference/flow_analysis.py', '__init__', 'self')
8518 ('/anaconda_lib/jedi/inference/flow_analysis.py', '__init__', 'value')
8519 ('/anaconda_lib/jedi/inference/flow_analysis.py', '__init__', 'name')
8520 ('/anaconda_lib/jedi/inference/flow_analysis.py', 'invert', 'self')
8521 ('/anaconda_lib/jedi/inference/flow_analysis.py', '__and__', 'self')
8522 ('/anaconda_lib/jedi/inference/flow_analysis.py', '__and__', 'other')
8523 ('/anaconda_lib/jedi/inference/flow_analysis.py', '__repr__', 'self')
8524 ('/anaconda_lib/jedi/inference/flow_analysis.py', 'Status_class_initializer', 'lookup_table')
8525 ('/anaconda_lib/jedi/inference/flow_analysis.py', 'reachability_check', 'context')
8526 ('/anaconda_lib/jedi/inference/flow_analysis.py', 'reachability_check', 'value_scope')
8527 ('/anaconda_lib/jedi/inference/flow_analysis.py', 'reachability_check', 'node')
8528 ('/anaconda_lib/jedi/inference/flow_analysis.py', 'reachability_check', 'origin_scope')
8529 ('/anaconda_lib/jedi/inference/flow_analysis.py', 'reachability_check', 'first_flow_scope')
8530 ('/anaconda_lib/jedi/inference/flow_analysis.py', 'reachability_check', 'origin_flow_scopes')
8531 ('/anaconda_lib/jedi/inference/flow_analysis.py', 'reachability_check', 'node_flow_scopes')
8532 ('/anaconda_lib/jedi/inference/flow_analysis.py', 'reachability_check', 'branch_matches')
8533 ('/anaconda_lib/jedi/inference/flow_analysis.py', 'reachability_check', 'node_keyword')
8534 ('/anaconda_lib/jedi/inference/flow_analysis.py', 'reachability_check', 'origin_keyword')
8535 ('/anaconda_lib/jedi/inference/flow_analysis.py', 'reachability_check', 'flow_scope')
8536 ('/anaconda_lib/jedi/inference/flow_analysis.py', '_break_check', 'context')
8537 ('/anaconda_lib/jedi/inference/flow_analysis.py', '_break_check', 'value_scope')
8538 ('/anaconda_lib/jedi/inference/flow_analysis.py', '_break_check', 'flow_scope')
8539 ('/anaconda_lib/jedi/inference/flow_analysis.py', '_break_check', 'node')
8540 ('/anaconda_lib/jedi/inference/flow_analysis.py', '_break_check', 'reachable')
8541 ('/anaconda_lib/jedi/inference/flow_analysis.py', '_break_check', 'check_node')
8542 ('/anaconda_lib/jedi/inference/flow_analysis.py', '_break_check', 'flow_node')
8543 ('/anaconda_lib/jedi/inference/flow_analysis.py', '_check_if', 'context')
8544 ('/anaconda_lib/jedi/inference/flow_analysis.py', '_check_if', 'node')
8545 ('/anaconda_lib/jedi/inference/flow_analysis.py', '_check_if', 'types')
8546 ('/anaconda_lib/jedi/inference/flow_analysis.py', '_check_if', 'values')
8547 ('/anaconda_lib/jedi/inference/flow_analysis.py', '_check_if', 'x')
8548 ('/anaconda_lib/jedi/inference/flow_analysis.py', 'module_initializer', 'REACHABLE')
8549 ('/anaconda_lib/jedi/inference/flow_analysis.py', 'module_initializer', 'UNREACHABLE')
8550 ('/anaconda_lib/jedi/inference/flow_analysis.py', 'module_initializer', 'UNSURE')
8551 ('/anaconda_lib/jedi/inference/cache.py', 'wrapper', 'obj')
8552 ('/anaconda_lib/jedi/inference/cache.py', 'wrapper', 'args')
8553 ('/anaconda_lib/jedi/inference/cache.py', 'wrapper', 'kwargs')
8554 ('/anaconda_lib/jedi/inference/cache.py', 'wrapper', 'cache')
8555 ('/anaconda_lib/jedi/inference/cache.py', 'wrapper', 'memo')
8556 ('/anaconda_lib/jedi/inference/cache.py', 'wrapper', 'key')
8557 ('/anaconda_lib/jedi/inference/cache.py', 'wrapper', 'rv')
8558 ('/anaconda_lib/jedi/inference/cache.py', 'func', 'function')
8559 ('/anaconda_lib/jedi/inference/cache.py', '_memoize_default', 'default')
8560 ('/anaconda_lib/jedi/inference/cache.py', '_memoize_default', 'inference_state_is_first_arg')
8561 ('/anaconda_lib/jedi/inference/cache.py', '_memoize_default', 'second_arg_is_inference_state')
8562 ('/anaconda_lib/jedi/inference/cache.py', 'decorator', 'func')
8563 ('/anaconda_lib/jedi/inference/cache.py', 'inference_state_function_cache', 'default')
8564 ('/anaconda_lib/jedi/inference/cache.py', 'inference_state_method_cache', 'default')
8565 ('/anaconda_lib/jedi/inference/cache.py', 'decorator', 'call')
8566 ('/anaconda_lib/jedi/inference/cache.py', '__call__', 'self')
8567 ('/anaconda_lib/jedi/inference/cache.py', '__call__', 'args')
8568 ('/anaconda_lib/jedi/inference/cache.py', '__call__', 'kwargs')
8569 ('/anaconda_lib/jedi/inference/cache.py', 'module_initializer', '_NO_DEFAULT')
8570 ('/anaconda_lib/jedi/inference/cache.py', 'module_initializer', '_RECURSION_SENTINEL')
8571 ('/anaconda_lib/jedi/inference/__init__.py', '__init__', 'self')
8572 ('/anaconda_lib/jedi/inference/__init__.py', '__init__', 'project')
8573 ('/anaconda_lib/jedi/inference/__init__.py', '__init__', 'environment')
8574 ('/anaconda_lib/jedi/inference/__init__.py', '__init__', 'script_path')
8575 ('/anaconda_lib/jedi/inference/__init__.py', 'import_module', 'self')
8576 ('/anaconda_lib/jedi/inference/__init__.py', 'import_module', 'import_names')
8577 ('/anaconda_lib/jedi/inference/__init__.py', 'import_module', 'sys_path')
8578 ('/anaconda_lib/jedi/inference/__init__.py', 'import_module', 'prefer_stubs')
8579 ('/anaconda_lib/jedi/inference/__init__.py', 'execute', 'value')
8580 ('/anaconda_lib/jedi/inference/__init__.py', 'execute', 'arguments')
8581 ('/anaconda_lib/jedi/inference/__init__.py', 'execute', 'value_set')
8582 ('/anaconda_lib/jedi/inference/__init__.py', 'builtins_module', 'self')
8583 ('/anaconda_lib/jedi/inference/__init__.py', 'builtins_module', 'module_name')
8584 ('/anaconda_lib/jedi/inference/__init__.py', 'builtins_module', 'builtins_module')
8585 ('/anaconda_lib/jedi/inference/__init__.py', 'typing_module', 'self')
8586 ('/anaconda_lib/jedi/inference/__init__.py', 'typing_module', 'typing_module')
8587 ('/anaconda_lib/jedi/inference/__init__.py', 'reset_recursion_limitations', 'self')
8588 ('/anaconda_lib/jedi/inference/__init__.py', 'get_sys_path', 'self')
8589 ('/anaconda_lib/jedi/inference/__init__.py', 'get_sys_path', 'kwargs')
8590 ('/anaconda_lib/jedi/inference/__init__.py', 'infer', 'self')
